in:Index,out:WWR_Skylight,out:WWR_Skylight_Vertical_Shading_Divided,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Overhang_Angle,out:Overhang_Length,out:Overhang_Movement_Distance,out:Vertical_Shading_Number,out:Vertical_Shading_Width,out:Vertical_Shading_Length,out:W_Skylight_Vertical_Shading_Divided,out:Vertiacl_Shading_Top_Left_Movement_Distance,out:Vertiacl_Shading_Top_Right_Movement_Distance,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF,out:PMV
1073,30,29,2,4,1,3.5,0.4,10,0.8,3.4,2,0,2.8,0,80,2,0.1,2,1.2,0.1,3.98,0,0,0.157407,80.624,0.157407,1,74.564259,12.382829,0,-999
1074,65,51,2.3,7.6,0.7,0.2,0.1,15,1.2,3.4,1,0.3,2.5,0,30,2,0.6,3,0.8,0.9,3,0.4,0.4,0.962963,82.236,0.962963,0.987654,78.09821,13.972027,7,-999
1075,30,29,2,4,0.8,3.8,0.1,10,0.8,3.4,2,0.8,2.0,0,-50,0.9,0.4,5,0.2,1,0.98,0,0,0.37963,80.624,0.37963,0.990741,76.30713,19.003764,0,-999
1076,35,32,2.2,4.3,0.8,3,0.6,35,1.6,5.9,0.9,0.1,0.2,0,70,1.7,0.2,5,0.1,0.2,0.98,0,0.05,1,81.516,1,0.907407,74.612469,19.07081,1,-999
1077,50,46,1.8,7.5,1,0,0.4,20,1.5,3.6,0.9,2.4,0.2,0,-20,1.4,0,2,0.6,0.6,6.9,0.35,0.25,1,83.265,1,0.848765,68.939136,35.895092,4,-999
1078,70,54,2.5,7.6,0.5,0,0.3,30,1.4,5.8,1,0.2,0.2,0,60,0.7,0.7,4,0.6,0.4,1.93,0.1,0,1,83.642,1,0.876543,69.871975,28.600563,8,-999
1079,50,45,2,6.8,1,1,0.1,40,2,5.4,0.9,0.7,0.1,0,20,0.5,0.2,8,0.1,0.7,0.87,0.05,0.05,1,83.128,1,0.919753,68.163395,22.44814,4,-999
1080,60,54,2.1,7.7,0.8,0.1,0.1,25,1.1,6.1,0.8,0,0.1,0,-70,0.3,0.8,9,0.1,0.1,0.86,0.05,0.05,1,83.059,1,0.731481,57.555864,41.635338,6,-999
1081,45,44,2.1,5.8,0.9,1.8,0.3,30,1.5,5.4,0.8,0.3,0.5,0,-40,1.2,0,7,0.02,0.5,0.95,0,0,1,82.956,1,0.861111,68.655401,27.995544,3,-999
1082,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.260123,25.133673,4,-999
1083,35,30,2.2,4.3,0.8,0.9,2.7,10,0.8,3.4,2,1.5,1.3,0,80,0.1,0,3,0.7,0.1,1.85,0,0.15,0.891975,82.407,0.891975,0.941358,76.950309,39.956391,1,-999
1084,30,30,1.3,6.2,0.8,1.2,0.5,10,0.6,4.5,2,1.7,0,0,40,0.1,0.1,2,1.1,0.1,6.18,0,0,0.861111,82.373,0.861111,0.919753,75.741481,39.879312,0,-999
1085,30,29,2,4,0.9,2.9,1,10,0.8,3.4,2,0.3,2.5,0,-80,0.9,0,2,1.2,0.1,3.98,0,0,0.833333,82.373,0.833333,0.925926,76.783549,40.346303,0,-999
1086,50,31,2.6,5.2,0.4,1.5,1.2,10,0.6,4.5,2,0.9,0.8,0,-80,0.9,0.5,5,0.5,0.1,0.8,0.3,0.2,0.916667,81.413,0.916667,0.941358,77.962932,39.439579,4,-999
1087,30,29,2,4,1,0.8,3.1,10,0.6,4.5,2,1.2,0.5,0,-80,1.5,0.5,5,0.2,0.1,0.98,0,0,0.873457,81.447,0.873457,0.938272,77.896049,39.028482,0,-999
1088,70,70,2.6,7.3,0.4,0,0.6,40,2,5.4,0.8,0.3,0.5,0,-80,0.1,0.1,2,0.02,1,7.28,0,0,1,85.185,1,0.632716,41.359414,35.067053,8,-999
1089,35,32,2.2,4.3,0.8,2.6,1,40,1.8,6,0.9,0,0.2,0,30,0.4,0.3,5,0.2,0.4,0.97,0,0.1,1,82.339,1,0.845679,68.555309,27.053657,1,-999
1090,55,46,1.9,7.8,1,0,0.1,30,1.4,5.8,0.8,0.1,0.3,0,20,1.5,0.2,5,0.3,0.2,1.65,0.05,0.25,1,82.064,1,0.901235,66.320926,27.336952,5,-999
1091,60,40,2.1,7.7,0.9,0,0.2,35,1.7,5.6,0.9,0.2,0.4,0,-60,1,0.1,6,0.5,0.8,1.04,0.35,0.15,1,83.299,1,0.858025,68.521883,27.395441,6,-999
1092,60,49,2.1,7.7,0.8,0,0.2,10,0.8,3.4,2,0.5,2.3,0,80,2,0,3,0.7,0.2,3.15,0,0.15,0.608025,81.344,0.608025,0.966049,77.432346,17.423533,6,-999
1093,30,30,1.2,6.8,0.9,0.8,0.3,20,1,5.4,0.8,0.7,0.1,0,60,1.1,0.5,8,0.1,0.6,0.95,0,0,0.975309,81.55,0.975309,0.932099,76.670772,26.036414,0,-999
1094,40,40,1.7,6.4,0.8,1.4,0.1,25,1.6,4.2,0.8,1.6,0.4,0,-20,0.3,0.8,2,0.02,0.5,6.38,0,0,1,83.368,1,0.820988,68.277716,36.701016,2,-999
1095,70,63,2.5,7.6,0.5,0.3,0,15,0.8,5.1,2,0.5,0.6,0,-80,0.6,0.6,9,0.1,0.8,0.85,0.05,0.05,1,81.104,1,0.907407,74.732654,23.458649,8,-999
1096,50,45,2.3,5.9,0.7,0,2,25,2,3.4,1,0.5,2.3,0,-40,1.6,0.6,7,0.1,1,0.88,0.05,0.05,0.993827,81.962,0.993827,0.984568,77.500648,18.877335,4,-999
1097,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.932099,77.233117,25.133673,4,-999
1098,30,29,1.3,6.2,0.9,0,1.7,10,0.8,3.4,2,0.1,2.7,0,-50,1.3,0.5,7,0.1,0.9,1.01,0,0,0.506173,81.001,0.506173,1,78.546111,20.25028,0,-999
1099,30,29,2,4,1,3.2,0.7,10,0.8,3.4,2,1.9,0.9,0,0,2,0.2,5,0.1,0.2,0.98,0,0,0.626543,80.967,0.626543,1,79.073426,24.190604,0,-999
1100,30,29,2,4,1,1.1,2.8,10,0.8,3.4,2,0,2.8,0,70,1.1,0,2,0.2,1,3.98,0,0,0.728395,81.413,0.728395,0.984568,78.723056,25.952624,0,-999
1101,50,45,2.1,6.4,0.9,0.4,1.1,10,0.8,3.4,2,0.1,2.7,0,-80,0.1,0.7,7,0.1,1,0.97,0.05,0.05,0.92284,81.893,0.92284,0.938272,77.898827,21.834992,4,-999
1102,70,54,2.5,7.6,0.5,0.3,0,10,0.6,4.5,2,0.1,1.6,0,-50,0.1,0.6,3,0.9,1,2.9,0.8,0,1,83.299,1,0.882716,72.601019,36.442213,8,-999
1103,30,29,2,4,0.8,1.4,2.5,10,0.8,3.4,2,1.9,0.9,0,80,2,1,2,1.2,0.1,3.98,0,0,0,80.247,0,1,63.618951,12.443586,0,-999
1104,40,30,2.2,4.9,0.8,0.9,2.1,10,0.8,3.4,2,1,1.8,0,-80,1.5,0.7,4,0.4,0.1,1.23,0.15,0.25,0.91358,82.133,0.91358,0.938272,77.127778,39.992618,2,-999
1105,50,43,1.8,7.5,1,0.3,0.1,30,1.4,5.8,0.8,0.1,0.3,0,-10,1.9,0.6,2,1.1,0.2,6.4,0.9,0,1,83.402,1,0.876543,65.949259,28.700461,4,-999
1106,60,59,2.1,7.7,0.9,0.1,0.1,35,1.6,5.9,1,0,0.3,0,60,0.6,0,9,0.02,0.8,0.94,0,0,1,81.996,1,0.861111,64.511975,22.540153,6,-999
1107,30,30,1.7,4.8,0.8,0.7,2.4,25,2,3.4,0.9,1.4,1.4,0,30,0.5,0.2,5,0.4,0.4,1.18,0,0,1,81.619,1,0.91358,75.269753,28.050353,0,-999
1108,60,54,2.4,6.8,0.6,0.5,0.6,10,0.8,3.4,2,0.4,2.4,0,10,1,0.1,8,0.1,0.6,0.87,0,0,0.984568,81.893,0.984568,1,78.379938,23.03366,6,-999
1109,65,35,2.3,7.6,0.7,0.3,0,25,1.7,4,0.8,0.7,1.5,0,-50,0.1,0.4,6,0.7,0.5,0.82,0.4,0.3,1,83.573,1,0.907407,73.244568,33.320178,7,-999
1110,45,42,2,6.1,0.9,0.3,1.5,20,0.9,6,0.9,0,0.2,0,80,1.3,0.8,3,0.2,0.9,2.85,0,0,0.966049,81.413,0.966049,0.932099,77.236605,23.942117,3,-999
1111,35,32,2.2,4.3,0.8,1.6,2,40,1.8,6,0.9,0,0.2,0,-30,1.4,0.1,5,0.2,1,0.97,0,0.05,1,81.927,1,0.910494,72.710617,20.193339,1,-999
1112,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.932099,77.246821,25.133673,4,-999
1113,30,29,2,4,1,1.9,2,10,0.8,3.4,2,2.8,0,0,-80,0.3,0,2,1.2,0.1,3.98,0,0,0.901235,82.373,0.901235,0.932099,77.625525,40.203967,0,-999
1114,30,30,1.2,6.8,1,0.2,0.9,10,0.8,3.4,2,0.1,2.7,0,40,0.1,0.2,3,0.6,0.1,3.38,0,0,0.873457,82.373,0.873457,0.919753,76.937685,40.3446,0,-999
1115,30,29,2,4,1,1.7,2.2,10,0.8,3.4,2,2.1,0.7,0,-80,0.6,0.1,2,1,0.1,3.98,0,0,0.895062,82.339,0.895062,0.932099,77.614722,40.159664,0,-999
1116,45,34,2.6,4.7,0.4,1,2.2,10,0.6,4.5,2,1,0.7,0,-80,0.4,0,5,0.3,0.1,0.87,0,0.25,0.932099,81.379,0.932099,0.944444,77.380556,40.050567,3,-999
1117,55,32,2.6,5.7,0.4,1.3,0.9,10,0.6,4.5,2,0.2,1.5,0,-80,0.5,0.1,3,1.2,0.1,1.65,0.1,0.75,0.91358,82.545,0.91358,0.938272,77.907963,40.027905,5,-999
1118,70,69,2.5,7.6,0.5,0,0.3,10,0.6,4.5,2,1.1,0.6,0,-80,0.1,0.1,9,0.02,0.1,0.93,0,0,1,82.476,1,0.811728,65.46713,44.318907,8,-999
1119,60,54,2.1,7.7,0.8,0.2,0,25,1.7,4,0.9,0.4,1.8,0,-80,0.9,0.9,9,0.1,0.3,0.86,0,0,1,81.996,1,0.814815,65.760957,32.871791,6,-999
1120,65,65,2.3,7.6,0.7,0.2,0.1,10,0.8,3.4,2,1.1,1.7,0,30,1.9,0.7,2,0.02,0.1,7.58,0,0,0.962963,82.407,0.962963,0.987654,75.76571,13.200175,7,-999
1121,35,32,1.4,6.8,0.8,1,0.1,20,1,5.4,1,0.2,0.6,0,0,0.3,0.1,8,0.1,0.9,0.87,0.05,0.05,0.959877,81.79,0.959877,0.944444,77.695031,23.390122,1,-999
1122,50,32,1.9,7.1,1,0.2,0.6,40,1.8,6,0.8,0,0.2,0,80,1.5,0.6,6,0.6,1,0.92,0.05,0.2,0.996914,81.722,0.996914,0.904321,74.72716,17.108786,4,-999
1123,70,62,2.5,7.6,0.5,0,0.3,35,1.6,5.9,1,0.1,0.2,0,-50,0.1,0.4,4,0.3,0.5,2.23,0.1,0,1,84.636,1,0.762346,50.325833,34.087014,8,-999
1124,45,34,2.6,4.7,0.4,2.9,0.3,30,1.4,5.8,1,0.3,0.1,0,-20,1.6,0.1,5,0.3,0.8,0.87,0.15,0.05,1,81.653,1,0.950617,76.198302,23.220401,3,-999
1125,30,29,2,4,0.9,0.2,3.7,15,1.1,3.7,0.8,2.1,0.4,0,-20,1.1,0.3,5,0.2,0.3,0.98,0,0,0.910494,81.241,0.910494,0.932099,76.103858,32.562078,0,-999
1126,50,46,1.8,7.5,1,0.2,0.2,20,0.9,6,0.8,0.1,0.1,0,60,0.7,1,4,0.2,0.6,2.3,0.05,0.1,1,82.476,1,0.925926,75.19608,27.22078,4,-999
1127,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.265833,25.133673,4,-999
1128,30,29,2,4,1,0.1,3.8,10,0.8,3.4,2,0,2.8,0,80,1.5,0,5,0.1,1,0.98,0,0,0.17284,80.11,0.17284,1,76.036944,12.612778,0,-999
1129,30,29,2,4,1,0,3.9,10,0.6,4.5,2,0.4,1.3,0,-60,0.7,0.1,5,0.1,1,0.98,0,0,0.469136,80.693,0.469136,1,78.082253,19.600075,0,-999
1130,30,29,2,4,1,0.7,3.2,10,0.8,3.4,2,0.6,2.2,0,30,1.1,0,5,0.2,0.9,0.98,0,0,0.410494,80.521,0.410494,1,78.624722,17.183949,0,-999
1131,50,34,1.8,7.5,1,0.2,0.2,10,0.8,3.4,2,0.8,2.0,0,10,1.2,0.9,7,0.4,0.5,0.85,0.25,0.15,0.746914,81.859,0.746914,1,80.229198,19.109718,4,-999
1132,50,30,1.8,7.5,1,0,0.4,20,1.5,3.6,0.8,1.6,1,0,50,0.9,1,4,1.2,0.5,1.5,0.85,0.1,0.947531,81.996,0.947531,0.959877,78.423272,21.470579,4,-999
1133,30,30,1.2,6.8,0.8,0,1.1,10,0.6,4.5,2,1.2,0.5,0,80,2,0,2,0.02,0.1,6.78,0,0,0.685185,81.344,0.685185,0.962963,77.196759,27.550946,0,-999
1134,50,40,2.6,5.2,0.4,1,1.7,15,1.2,3.4,0.9,1.3,1.5,0,10,1.8,0.6,6,0.2,0.7,0.84,0.1,0.1,0.925926,81.687,0.925926,0.969136,78.745617,18.528115,4,-999
1135,60,52,2.4,6.8,0.6,0,1.1,30,1.4,5.8,0.8,0.1,0.3,0,-30,0.5,0.3,2,0.9,0.5,5.9,0,0.35,1,84.259,1,0.759259,56.803796,37.617804,6,-999
1136,35,32,1.3,7.3,1,0.4,0.2,35,2,4.7,0.9,1.3,0.2,0,-50,1.2,1,4,0.2,0.4,2.23,0.05,0.05,1,82.956,1,0.858025,70.867438,28.957788,1,-999
1137,45,40,1.6,7.6,0.9,0,0.3,25,1.1,6.1,1,0.1,0,0,70,0.9,0.4,9,0.1,0.2,0.85,0,0.05,1,81.722,1,0.861111,71.815988,34.164567,3,-999
1138,50,41,1.8,7.5,0.9,0.1,0.3,40,1.8,6,1,0.2,0,0,40,1.5,0.1,8,0.2,1,0.87,0.05,0.15,1,82.167,1,0.944444,75.75287,16.773348,4,-999
1139,35,32,2.2,4.3,0.8,0,3.6,10,0.8,3.4,2,0.3,2.5,0,30,1.7,0.1,5,0.1,0.7,0.98,0,0.1,0.388889,80.487,0.388889,1,78.003056,14.85898,1,-999
1140,70,38,2.5,7.6,0.5,0.1,0.2,15,1.2,3.4,0.8,2.2,0.6,0,-80,0.6,0.7,6,0.7,0.9,0.82,0.45,0.25,0.996914,82.476,0.996914,0.935185,76.67534,30.727687,8,-999
1141,65,64,2.3,7.6,0.7,0.3,0,30,1.4,5.8,0.9,0.4,0,0,0,0.1,0.8,4,0.02,0.1,2.51,0,0,1,85.014,1,0.697531,47.926235,40.862089,7,-999
1142,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.935185,77.144537,25.133673,4,-999
1143,30,29,2,4,1,0.1,3.8,10,0.8,3.4,2,2.5,0.3,0,-60,0.3,0,5,0.02,0.9,0.98,0,0,0.527778,80.727,0.527778,0.993827,77.746019,20.920932,0,-999
1144,30,30,1.7,4.8,1,0.7,2.4,10,0.7,3.9,2,0.5,1.8,0,-80,1.1,1,5,0.4,1,1.18,0,0,0.601852,80.453,0.601852,0.984568,78.485154,21.408392,0,-999
1145,50,45,1.9,7.1,1,0,0.8,10,0.8,3.4,2,1.8,1.0,0,-50,1.4,0.4,8,0.1,1,0.91,0.05,0,0.87037,81.31,0.87037,1,80.194907,19.604403,4,-999
1146,60,41,2.1,7.7,0.9,0.1,0.1,10,0.6,4.5,2,1.6,0.1,0,-40,1.2,0.8,7,0.4,1,0.88,0.1,0.15,0.895062,81.824,0.895062,1,80.501019,20.8268,6,-999
1147,70,61,2.5,7.6,0.5,0.3,0,10,0.6,4.5,2,1,0.7,0,-80,0.5,0,3,0.5,1,3.3,0.1,0.35,1,83.471,1,0.842593,69.655525,37.02597,8,-999
1148,70,63,2.5,7.6,0.5,0.1,0.2,10,0.8,3.4,2,0,2.8,0,80,0.1,0,9,0.1,0.1,0.85,0,0,1,82.099,1,0.833333,68.288827,44.210863,8,-999
1149,50,40,2.6,5.2,0.4,1.5,1.2,35,1.6,5.9,1,0.1,0.2,0,10,1,0.3,6,0.2,0.6,0.84,0.05,0.1,1,82.682,1,0.941358,72.892994,23.342259,4,-999
1150,35,32,2,4.7,0.8,0.8,2.4,35,1.6,5.9,0.8,0,0.3,0,0,1.4,0.1,5,0.3,0.5,1.07,0.05,0.05,1,82.133,1,0.885802,70.834753,25.854261,1,-999
1151,70,63,2.5,7.6,0.5,0.3,0,15,0.7,5.8,2,0,0.4,0,40,0.1,0.1,5,0.2,0.2,1.7,0.15,0.05,1,82.51,1,0.820988,66.748488,40.860111,8,-999
1152,60,59,2.1,7.7,0.9,0,0.2,40,2,5.4,0.9,0.1,0.7,0,-30,0.3,0.8,9,0.02,0.4,0.94,0,0,1,82.613,1,0.768519,54.287407,27.799959,6,-999
1153,30,30,1.8,4.5,1,0.4,3,25,1.8,3.8,1,1.6,0.8,0,-80,1.4,0.4,2,0.8,1,4.48,0,0,1,82.545,1,0.910494,75.520247,30.265165,0,-999
1154,40,32,1.5,7.2,0.8,0.1,0.6,10,0.8,3.4,2,2.4,0.4,0,50,0.6,0.9,8,0.2,0.1,0.83,0.05,0.15,0.87037,82.03,0.87037,0.959877,77.13821,36.837327,2,-999
1155,50,50,1.8,7.5,0.9,0,0.4,25,1.1,6.1,0.9,0,0.1,0,-50,1.3,0.2,3,0.02,0.8,3.73,0,0,1,83.471,1,0.768519,63.858827,34.755997,4,-999
1156,60,54,2.1,7.7,0.9,0.2,0,20,1.5,3.6,0.8,0.9,1.7,0,80,2,0.5,9,0.1,0.8,0.86,0.1,0,0.552469,80.418,0.552469,0.959877,76.811512,11.115126,6,-999
1157,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.183025,25.133673,4,-999
1158,30,29,2,4,0.9,3.2,0.7,10,0.6,4.5,2,0.1,1.6,0,30,0.7,0.8,3,0.8,0.1,1.98,0,0,0.62037,81.824,0.62037,0.972222,77.543025,27.018909,0,-999
1159,65,58,2.3,7.6,0.7,0,0.3,10,0.7,3.9,2,0.1,2.2,0,-10,1.9,0.8,9,0.1,1,0.85,0.05,0.05,0.916667,80.624,0.916667,1,80.409136,14.098838,7,-999
1160,30,29,2,4,0.9,3.1,0.8,10,0.8,3.4,2,2.1,0.7,0,-30,1.9,0.7,4,0.5,0.2,1.31,0,0,0.700617,81.653,0.700617,0.975309,77.851173,30.746198,0,-999
1161,35,32,1.3,7.3,1,0.6,0,10,0.8,3.4,2,2.5,0.3,0,-10,1.4,0.5,8,0.2,0.3,0.94,0.05,0,0.820988,81.619,0.820988,1,79.528704,29.028797,1,-999
1162,35,34,1.3,7.3,1,0.6,0,10,0.8,3.4,2,0.7,2.1,0,-40,1.7,0.1,9,0.02,0.1,0.89,0,0,0.907407,81.413,0.907407,0.92284,76.893457,38.045181,1,-999
1163,70,70,2.5,7.6,0.5,0,0.3,40,2,5.4,0.8,0,0.8,0,80,0.1,0,2,0.02,1,7.58,0,0,1,85.219,1,0.632716,40.711975,35.316344,8,-999
1164,55,46,2,7.4,1,0.3,0.2,20,1.5,3.6,0.8,1.4,1.2,0,-40,1.8,0.2,5,0.3,1,1.55,0.15,0.15,1,81.31,1,0.953704,73.96466,27.975292,5,-999
1165,35,30,2.2,4.3,0.8,1.9,1.7,15,0.8,5.1,2,1.1,0,0,0,0.1,0.6,4,0.6,0.1,1.23,0.1,0.1,0.966049,82.613,0.966049,0.932099,77.034506,37.14038,1,-999
1166,70,66,2.5,7.6,0.5,0.1,0.2,20,1.2,4.5,0.9,0.3,1.4,0,30,2,0.1,2,0.5,0.2,7.1,0.1,0.1,1,83.368,1,0.873457,67.31784,22.778575,8,-999
1167,35,32,1.4,6.8,0.8,1.1,0,10,0.8,3.4,2,1.2,1.6,0,-50,0.7,0.4,8,0.1,0.6,0.87,0.05,0,0.626543,81.31,0.626543,0.966049,77.727284,25.170647,1,-999
1168,65,49,2.3,7.6,0.7,0.1,0.2,40,1.8,6,0.9,0.2,0,0,70,1.5,0,4,0.6,0.5,1.93,0.35,0.25,1,83.676,1,0.864198,66.585123,23.263698,7,-999
1169,45,33,1.7,7.1,0.8,0.8,0,30,1.7,4.8,1,0,1.4,0,-80,1,0.7,7,0.3,0.8,0.88,0.1,0.15,0.996914,82.407,0.996914,0.919753,74.97216,23.96744,3,-999
1170,50,45,1.9,7.1,0.9,0.2,0.6,35,1.6,5.9,1,0.3,0,0,10,1.2,0.4,8,0.1,0.4,0.91,0,0,1,82.922,1,0.944444,70.178056,23.673766,4,-999
1171,45,38,2.6,4.7,0.4,0.5,2.7,25,1.1,6.1,0.8,0.1,0,0,50,0.4,0,5,0.2,0.9,0.97,0.05,0.15,1,81.584,1,0.873457,72.935679,26.387165,3,-999
1172,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.231327,25.133673,4,-999
1173,30,29,1.3,6.2,0.8,1,0.7,10,0.8,3.4,2,0.6,2.2,0,-80,0.9,0.1,7,0.2,1,1.01,0,0,0.42284,81.036,0.42284,0.972222,77.500772,19.795687,0,-999
1174,30,29,2,4,0.8,0,3.9,10,0.8,3.4,2,0.1,2.7,0,70,1.5,1,5,0.2,0.2,0.98,0,0,0.067901,80.487,0.067901,1,72.27713,13.06525,0,-999
1175,30,29,2,4,0.9,1,2.9,10,0.8,3.4,2,0.2,2.6,0,-80,0.2,0.8,5,0.2,1,0.98,0,0,0.469136,80.693,0.469136,0.981481,77.851142,19.543377,0,-999
1176,60,41,2.1,7.7,0.8,0.2,0,10,0.8,3.4,2,0.6,2.2,0,-40,0.8,0.5,7,0.4,1,0.88,0.15,0,0.817901,81.55,0.817901,1,79.669846,20.360963,6,-999
1177,70,45,2.5,7.6,0.5,0,0.3,10,0.6,4.5,2,0.8,0.9,0,-80,1,0.5,4,0.9,1,1.63,0.25,0.65,0.993827,82.785,0.993827,0.929012,76.417438,33.722041,8,-999
1178,30,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,2.2,0.6,0,80,0.1,0,8,0.1,1,0.95,0,0,0.398148,80.967,0.398148,0.975309,77.395864,18.524748,0,-999
1179,70,56,2.5,7.6,0.5,0.2,0.1,25,1.1,6.1,1,0,0.1,0,10,2,0.6,5,0.4,0.6,1.5,0.1,0.3,1,81.55,1,0.935185,71.739167,20.685229,8,-999
1180,60,49,2.5,6.5,0.5,0.2,1.2,20,1.5,3.6,0.8,0.9,1.7,0,-10,1,0.8,7,0.2,0.1,0.88,0.1,0.1,1,83.368,1,0.882716,70.158364,33.328578,6,-999
1181,50,45,2,6.8,0.8,0.5,0.6,10,0.8,3.4,2,1.4,1.4,0,80,1.6,0,8,0.1,1,0.87,0.05,0.05,0.5,81.001,0.5,1,78.345988,13.66041,4,-999
1182,40,36,1.4,7.7,1,0,0.2,40,1.8,6,0.9,0.1,0.1,0,-60,1.4,0.2,9,0.1,0.4,0.86,0.05,0,1,82.099,1,0.867284,68.724352,26.639883,2,-999
1183,45,31,1.6,7.6,1,0,0.3,25,1.1,6.1,0.8,0.1,0,0,50,1.2,0.8,5,0.9,0.8,1.3,0.5,0.1,0.993827,80.898,0.993827,0.910494,76.430957,19.60174,3,-999
1184,30,30,1.8,4.5,0.8,2.4,1,30,1.4,5.8,1,0.1,0.3,0,30,0.5,0.4,4,0.2,0.8,1.48,0,0,1,82.442,1,0.904321,74.605432,25.796951,0,-999
1185,60,51,2.2,7.4,0.8,0.3,0.2,40,1.8,6,0.9,0.1,0.1,0,-60,0.7,0.1,2,1.1,0.5,6.3,0.7,0.05,1,84.671,1,0.709877,49.868858,34.674361,6,-999
1186,35,34,1.6,5.9,0.9,1.1,0.9,10,0.8,3.4,2,1.8,1.0,0,-30,0.2,0.2,7,0.02,0.2,0.96,0,0,0.910494,82.167,0.910494,0.929012,76.748858,37.277943,1,-999
1187,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.251142,25.133673,4,-999
1188,30,30,1.2,6.8,0.9,1.1,0,10,0.6,4.5,2,0.1,1.6,0,50,0.1,0.9,4,1.2,0.2,2.25,0,0,0.839506,82.133,0.839506,0.919753,76.139352,37.607027,0,-999
1189,35,31,1.3,7.3,1,0,0.6,15,0.7,5.8,2,0.4,0,0,-80,1,0,5,1,0.3,1.62,0.05,0.15,0.975309,81.619,0.975309,0.919753,77.560247,34.101505,1,-999
1190,30,29,1.3,6.2,0.9,0.1,1.6,10,0.6,4.5,2,1.2,0.5,0,-20,0.1,0.7,5,0.7,0.3,1.53,0,0,0.830247,81.276,0.830247,0.932099,77.139753,35.119447,0,-999
1191,40,32,1.5,7.2,1,0.6,0.1,10,0.8,3.4,2,0.5,2.3,0,-20,1,0.3,8,0.2,0.1,0.83,0.1,0.1,0.904321,82.03,0.904321,0.953704,77.71179,37.919634,2,-999
1192,35,34,1.3,7.3,1,0.6,0,10,0.8,3.4,2,2.7,0.1,0,-40,1.6,0.1,9,0.02,0.1,0.89,0,0,0.92284,81.413,0.92284,0.92284,76.8525,38.462316,1,-999
1193,70,69,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,0,2.8,0,80,0.1,0.1,9,0.02,1,0.93,0,0,0.993827,80.933,0.993827,0.898148,74.889136,20.227233,8,-999
1194,45,40,2.1,5.8,0.9,1.7,0.4,40,1.8,6,0.8,0,0.2,0,-50,1.1,0.6,7,0.1,0.7,0.87,0.1,0,1,82.888,1,0.901235,67.496883,23.964808,3,-999
1195,70,51,2.5,7.6,0.5,0.2,0.1,10,0.6,4.5,2,0.5,1.2,0,40,0.8,0.3,4,0.7,0.1,1.83,0.45,0.25,1,83.402,1,0.925926,74.606759,35.18733,8,-999
1196,55,51,2.5,5.9,0.5,1.4,0.6,20,1.2,4.5,0.8,0.2,1.5,0,0,2,0.8,3,0.2,0.7,2.75,0,0.15,1,82.785,1,0.916667,72.746296,22.131716,5,-999
1197,40,34,1.4,7.7,0.8,0,0.2,30,2,4,1,0.9,1.3,0,-30,1.5,0.9,2,1.1,0.2,6.6,0.3,0.7,1,82.956,1,0.904321,71.523025,30.270064,2,-999
1198,50,49,2.3,5.9,0.7,0.4,1.6,35,1.6,5.9,0.9,0.1,0.2,0,40,0.7,0.1,7,0.02,0.4,0.96,0,0,1,83.436,1,0.833333,64.25963,27.90658,4,-999
1199,60,57,2.1,7.7,0.9,0,0.2,20,0.9,6,0.8,0,0.2,0,-70,0.4,0.4,5,0.1,0.8,1.82,0,0.1,1,81.824,1,0.759259,63.606265,33.094616,6,-999
